   1.2360347e+01	   3.5894639e-44	
   1.2388850e+01	   3.5261958e-44	
   1.2417419e+01	   3.4640870e-44	
   1.2446054e+01	   3.4031153e-44	
   1.2474755e+01	   3.3432565e-44	
   1.2503521e+01	   3.2844871e-44	
   1.2532355e+01	   3.2267837e-44	
   1.2561254e+01	   3.1701235e-44	
   1.2590221e+01	   3.1144840e-44	
   1.2619254e+01	   3.0598433e-44	
   1.2648354e+01	   3.0061807e-44	
   1.2677521e+01	   2.9534764e-44	
   1.2706756e+01	   2.9017109e-44	
   1.2736058e+01	   2.8508654e-44	
   1.2765427e+01	   2.8009211e-44	
   1.2794864e+01	   2.7518595e-44	
   1.2824369e+01	   2.7036628e-44	
   1.2853942e+01	   2.6563135e-44	
   1.2883584e+01	   2.6097945e-44	
   1.2913293e+01	   2.5640892e-44	
   1.2943071e+01	   2.5191812e-44	
   1.2972918e+01	   2.4750544e-44	
   1.3002834e+01	   2.4316931e-44	
   1.3032818e+01	   2.3890814e-44	
   1.3062872e+01	   2.3472026e-44	
   1.3092995e+01	   2.3060400e-44	
   1.3123188e+01	   2.2655773e-44	
   1.3153450e+01	   2.2257987e-44	
   1.3183782e+01	   2.1866886e-44	
   1.3214184e+01	   2.1482321e-44	
   1.3244656e+01	   2.1104189e-44	
   1.3275198e+01	   2.0732432e-44	
   1.3305811e+01	   2.0366998e-44	
   1.3336494e+01	   2.0007833e-44	
   1.3367248e+01	   1.9654884e-44	
   1.3398073e+01	   1.9308098e-44	
   1.3428969e+01	   1.8967413e-44	
   1.3459937e+01	   1.8632746e-44	
   1.3490975e+01	   1.8304002e-44	
   1.3522086e+01	   1.7981090e-44	
   1.3553268e+01	   1.7663920e-44	
   1.3584522e+01	   1.7352403e-44	
   1.3615848e+01	   1.7046451e-44	
   1.3647246e+01	   1.6745969e-44	
   1.3678716e+01	   1.6450857e-44	
   1.3710260e+01	   1.6161015e-44	
   1.3741876e+01	   1.5876347e-44	
   1.3773565e+01	   1.5596756e-44	
   1.3805326e+01	   1.5322150e-44	
   1.3837162e+01	   1.5052438e-44	
   1.3869070e+01	   1.4787534e-44	
   1.3901052e+01	   1.4527354e-44	
   1.3933108e+01	   1.4271816e-44	
   1.3965238e+01	   1.4020837e-44	
   1.3997442e+01	   1.3774339e-44	
   1.4029720e+01	   1.3532242e-44	
   1.4062073e+01	   1.3294468e-44	
   1.4094500e+01	   1.3060936e-44	
   1.4127002e+01	   1.2831571e-44	
   1.4159579e+01	   1.2606295e-44	
   1.4192231e+01	   1.2385035e-44	
   1.4224959e+01	   1.2167719e-44	
   1.4257762e+01	   1.1954279e-44	
   1.4290640e+01	   1.1744653e-44	
   1.4323594e+01	   1.1538779e-44	
   1.4356625e+01	   1.1336595e-44	
   1.4389731e+01	   1.1138042e-44	
   1.4422914e+01	   1.0943058e-44	
   1.4456173e+01	   1.0751568e-44	
   1.4489510e+01	   1.0563489e-44	
   1.4522922e+01	   1.0378740e-44	
   1.4556412e+01	   1.0197242e-44	
   1.4589980e+01	   1.0018917e-44	
   1.4623624e+01	   9.8436926e-45	
   1.4657346e+01	   9.6714951e-45	
   1.4691146e+01	   9.5022553e-45	
   1.4725024e+01	   9.3359054e-45	
   1.4758980e+01	   9.1723797e-45	
   1.4793015e+01	   9.0116148e-45	
   1.4827127e+01	   8.8535523e-45	
   1.4861319e+01	   8.6981578e-45	
   1.4895589e+01	   8.5454066e-45	
   1.4929939e+01	   8.3952746e-45	
   1.4964367e+01	   8.2477368e-45	
   1.4998875e+01	   8.1027677e-45	
   1.5033463e+01	   7.9603400e-45	
   1.5068130e+01	   7.8204196e-45	
   1.5102877e+01	   7.6829705e-45	
   1.5137704e+01	   7.5479572e-45	
   1.5172612e+01	   7.4153445e-45	
